	label	mc	mc_onset	color_name
812	F:M, inv:0	177	7/8	green
813	Bb:M, inv:0	178	0	green
814	F:M, inv:0	178	1/2	green
815	E:KeyMode.MAJOR	178	3/4	red
816	D#:M, inv:1	178	3/4	red
817	a:KeyMode.MINOR	179	0	green
818	D:m, inv:1	179	0	red
819	--	179	1/2	red
820	--	179	1/2	red
821	--	179	3/4	red
822	--	179	7/8	green
823	--	179	7/8	yellow
824	E:M, inv:0	180	0	green
825	--	180	1/4	yellow
826	--	180	3/8	green
827	E:Mm7, inv:0	180	1/2	green
828	--	180	3/4	yellow
829	--	180	7/8	green
830	A:m, inv:0	181	0	green
831	--	181	1/4	red
832	--	181	1/2	red
833	E:Mm7, inv:2	182	0	green
834	E:Mm7, inv:1	182	1/4	yellow
835	--	182	1/2	yellow
836	E:Mm7, inv:0	182	3/4	green
837	A:m, inv:0	183	0	green
838	--	183	1/4	yellow
839	--	183	1/2	red
840	E:Mm7, inv:2	184	0	green
841	E:Mm7, inv:1	184	1/4	yellow
842	--	184	1/2	red
843	E:Mm7, inv:0	184	3/4	green
844	A:m, inv:0	185	0	green
845	--	185	1/4	red
846	--	185	1/4	red
847	--	185	1/2	green
848	--	185	1/2	red
849	--	185	3/4	red
850	--	185	3/4	red
851	d:KeyMode.MINOR	185	7/8	green
852	A:Mm7, inv:1	185	7/8	green
853	a:KeyMode.MINOR	186	0	green
854	D:m, inv:0	186	0	green
855	--	186	1/8	yellow
856	G#:o, inv:0	186	1/4	green
857	--	186	3/8	red
858	E:Mm7, inv:0	186	1/2	green
859	--	186	3/4	yellow
860	--	186	7/8	green
861	A:m, inv:0	187	0	green
862	--	187	1/4	red
863	--	187	1/4	red
864	--	187	1/2	green
865	--	187	1/2	red
866	d:KeyMode.MINOR	187	3/4	green
867	A:Mm7, inv:1	187	3/4	green
868	a:KeyMode.MINOR	188	0	green
869	D:m, inv:0	188	0	yellow
870	--	188	1/4	red
871	--	188	1/2	red
872	--	188	1/2	red
873	d:KeyMode.MINOR	188	3/4	green
874	C#:o7, inv:1	188	3/4	green
875	a:KeyMode.MINOR	189	0	green
876	D:m, inv:0	189	0	red
877	--	189	1/4	red
878	--	189	1/4	red
879	--	189	1/2	red
880	--	189	1/2	red
881	--	189	3/4	green
882	E:Mm7, inv:1	189	3/4	green
883	A:m, inv:0	190	0	green
884	--	190	1/4	red
885	--	190	1/2	green
886	--	190	5/8	red
887	--	190	3/4	green
888	E:M, inv:0	190	7/8	green
889	A:m, inv:0	191	0	green
890	A:m, inv:1	192	0	yellow
891	A:m, inv:0	192	1/2	yellow
892	D:m, inv:0	193	0	yellow
893	F:M, inv:0	193	1/4	red
894	C:KeyMode.MAJOR	193	1/2	red
895	G:Mm7, inv:2	193	1/2	red
896	--	193	7/8	red
897	a:KeyMode.MINOR	194	0	green
898	E:M, inv:0	194	0	green
899	A:m, inv:0	194	3/4	red
900	E:KeyMode.MAJOR	195	0	green
901	D#:o7, inv:0	195	0	green
902	B:Mm7, inv:2	195	1/4	red
903	a:KeyMode.MINOR	195	1/2	red
904	A:mm7, inv:0	195	1/2	red
905	A:m, inv:1	195	3/4	red
906	E:KeyMode.MAJOR	196	0	green
907	D#:o7, inv:0	196	0	yellow
908	B:Mm7, inv:3	196	1/4	red
909	D#:o7, inv:0	196	1/2	red
910	--	196	3/4	red
911	a:KeyMode.MINOR	197	0	green
912	G#:o7, inv:3	197	0	yellow
913	--	197	1/4	yellow
914	--	197	1/2	yellow
915	--	197	3/4	yellow
916	G#:o7, inv:0	198	0	yellow
917	G#:o7, inv:2	198	1/4	yellow
918	--	198	3/4	red
919	A:m, inv:1	199	0	green
920	D:m, inv:0	200	0	red
921	F:M, inv:0	200	1/4	red
922	D:m, inv:0	200	1/2	green
923	E:M, inv:0	201	0	green
924	A:m, inv:0	201	1/4	red
925	E:KeyMode.MAJOR	201	1/2	green
926	B:Mm7, inv:1	201	1/2	yellow
927	--	201	3/4	green
928	a:KeyMode.MINOR	202	0	green
929	E:M, inv:0	202	0	green
930	--	202	1/2	yellow
931	A:m, inv:0	203	0	green
932	--	203	1/2	yellow
933	A:m, inv:1	203	3/4	green
934	D:m, inv:0	204	0	red
935	--	204	1/4	green
936	--	204	1/2	red
937	B:%7, inv:2	204	3/4	green
938	E:M, inv:0	205	0	green
939	--	205	1/2	red
940	--	205	1/2	red
941	E:KeyMode.MAJOR	205	3/4	green
942	D#:o7, inv:0	205	3/4	green
943	a:KeyMode.MINOR	206	0	green
944	E:M, inv:0	206	0	green
945	--	206	1/2	yellow
946	E:Mm7, inv:0	206	3/4	green
947	A:m, inv:0	207	0	green
948	--	207	1/4	yellow
949	--	207	1/2	red
950	--	207	3/4	red
951	E:Mm7, inv:1	208	0	red
952	--	208	1/4	red
953	E:Mm7, inv:0	208	1/2	green
954	A:m, inv:0	209	0	green
955	d:KeyMode.MINOR	209	1/8	red
956	A:Mm7, inv:1	209	1/8	red
957	--	209	1/4	green
958	--	209	1/4	green
959	--	209	1/2	red
960	--	209	1/2	red
961	--	209	3/4	red
962	a:KeyMode.MINOR	209	7/8	green
963	B:o, inv:2	209	7/8	red
964	E:Mm7, inv:0	210	0	red
965	--	210	1/4	red
966	--	210	1/2	green
967	G#:o7, inv:2	212	0	red
968	E:Mm7, inv:0	212	1/2	red
969	--	212	3/4	yellow
970	d:KeyMode.MINOR	213	0	green
971	C#:o7, inv:0	213	0	green
972	a:KeyMode.MINOR	215	0	green
973	D:m, inv:0	215	0	green
974	--	216	0	red
975	G:M, inv:0	216	0	yellow
976	--	217	0	green
977	E:Mm7, inv:0	217	0	yellow
978	A:m, inv:0	218	0	green
979	F:M, inv:0	219	0	red
980	D:mm7, inv:0	219	1/2	green
981	C:KeyMode.MAJOR	220	1/2	red
982	G:Mm7, inv:3	220	1/2	red
983	a:KeyMode.MINOR	221	0	green
984	A:m, inv:1	221	0	yellow
985	--	221	1/2	red
986	D:m, inv:1	222	1/2	red
987	E:M, inv:0	223	0	red
988	E:KeyMode.MAJOR	223	1/2	green
989	D#:M, inv:1	223	1/2	green
990	--	226	3/4	red
991	--	226	3/4	red
992	a:KeyMode.MINOR	227	0	green
993	E:M, inv:0	227	0	red
994	E:Mm7, inv:0	227	1/2	red
995	--	227	3/4	red
996	E:M, inv:0	228	0	red
997	E:Mm7, inv:0	228	1/4	red
998	--	228	1/2	green
999	--	228	3/4	yellow
1000	A:m, inv:0	229	0	green
1001	--	229	1/2	red
1002	B:%7, inv:1	229	3/4	yellow
1003	E:M, inv:0	230	0	red
1004	E:Mm7, inv:0	230	1/4	red
1005	--	230	1/2	yellow
1006	A:m, inv:0	231	0	yellow
1007	--	231	1/2	red
1008	--	231	1/2	red
1009	--	232	0	green
1010	F:M, inv:0	232	0	green
1011	D:m, inv:0	232	1/4	yellow
1012	--	232	1/2	yellow
1013	--	232	3/4	red
1014	--	232	3/4	red
1015	C:KeyMode.MAJOR	233	0	red
1016	G:M, inv:0	233	0	green
1017	a:KeyMode.MINOR	233	1/4	green
1018	E:m, inv:0	233	1/4	yellow
1019	E:Mm7, inv:0	233	1/2	red
1020	--	233	3/4	yellow
1021	E:Mm7, inv:1	234	0	green
1022	E:Mm7, inv:0	234	1/4	red
1023	--	234	1/2	yellow
1024	--	234	3/4	green
1025	A:m, inv:0	235	0	green
1026	--	235	1/2	red
1027	F:M, inv:0	235	7/8	green
1028	B:%7, inv:1	236	0	red
1029	--	236	1/2	red
1030	E:M, inv:0	236	3/4	green
1031	E:Mm7, inv:3	236	7/8	green
1032	A:m, inv:1	237	0	green
1033	--	237	1/2	red
1034	D:m, inv:0	238	0	red
1035	C:KeyMode.MAJOR	238	1/4	red
1036	G:Mm7, inv:2	238	1/4	red
1037	a:KeyMode.MINOR	238	3/8	green
1038	E:Mm7, inv:3	238	3/8	red
1039	--	238	1/2	green
1040	--	238	3/4	yellow
1041	--	238	7/8	green
1042	A:m, inv:1	239	0	green
1043	F:M, inv:2	239	3/8	red
1044	F:KeyMode.MAJOR	239	1/2	green
1045	C:Mm7, inv:0	239	1/2	green
1046	a:KeyMode.MINOR	240	0	green
1047	F:M, inv:0	240	0	green
1048	D:m, inv:1	240	1/8	red
1049	--	240	1/2	yellow
1050	E:M, inv:0	241	0	green
1051	E:Mm7, inv:0	241	1/8	yellow
1052	--	241	1/2	green
1053	--	241	3/4	yellow
1054	A:m, inv:0	242	0	yellow
1055	A:m, inv:1	242	1/4	green
1056	--	242	1/2	red
1057	--	242	1/2	red
1058	C:M, inv:0	242	5/8	yellow
1059	--	243	0	green
1060	F:M, inv:0	243	0	green
1061	D:m, inv:0	243	1/2	green
1062	E:M, inv:0	244	0	green
1063	E:Mm7, inv:0	244	3/8	yellow
1064	--	244	1/2	green
1065	A:m, inv:0	245	0	green
1066	E:M, inv:0	246	0	red
1067	D:m, inv:1	247	0	green
1068	D:m, inv:0	247	1/2	yellow
1069	E:M, inv:0	248	0	green
1070	e:KeyMode.MINOR	248	7/8	red
1071	F#:%7, inv:0	248	7/8	red
1072	--	249	0	yellow
1073	D#:o7, inv:0	249	0	green
1074	D#:o7, inv:3	249	1/2	yellow
1075	D#:o7, inv:0	250	0	green
1076	a:KeyMode.MINOR	251	0	green
1077	E:M, inv:0	251	0	green
1078	E:Mm7, inv:0	251	1/2	green
1079	A:m, inv:0	252	0	green
